LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh)
84.82369232,3.965457916,121.46337240000001
0.0,3.0785970689999997,19.00930614
0.0,3.198049068,25.47544487
58.47436142,4.484375954,218.69992059999998
167.5904999,4.5150671010000005,225.19572480000002
80.99521637,3.9628489019999997,120.97740549999999
211.6629944,4.9752249719999995,329.936442
208.80389399999999,4.976718903,330.30073680000004
235.16510010000002,4.886713982,308.64892369999995
440.9316101,6.124529839,666.8090473999999
497.2106018,5.792837143,557.3184213
425.42459110000004,4.550693989,232.8076963
495.40078739999996,4.664515018,257.6576839
645.902771,6.084527016,652.8747493
623.6303711,6.277517796000001,721.6797661
309.2659912,4.315690041,183.9732358
491.41949460000006,5.30154705,413.681382
764.3120727999999,6.8483638760000005,949.16341
826.3505249,7.073427199999999,1049.388357
784.4675292999999,6.731222152999999,899.4503986999999
1064.055054,7.613656998,1317.130154
1088.869019,7.717879772000001,1372.8159890000002
1033.626953,7.480354786,1247.7985720000001
1318.3129880000001,8.217991828999999,1657.192532
1681.765991,8.925213814,2095.89543
1993.21106,9.754318237,2629.63462
1929.285034,9.580388069,2502.348359
1747.8270260000002,9.042333603,2171.316792
1568.11499,8.641898155,1916.191034
1834.032959,9.388646126,2396.931155
1625.3869630000002,8.951774597,2112.949538
1825.067993,8.925154686,2095.8575
2168.405029,9.877633095,2713.640228
2603.783936,10.90021992,3236.063334
2424.030029,10.25734043,2942.0043739999996
2119.7338870000003,9.49703598,2468.042473
870.1245728,5.986173152999999,620.3422096
825.7711182,5.9770150179999995,617.2679445
495.26800539999994,4.781761169,284.1400349
375.254303,4.376717091000001,196.3508476
433.3261108,4.843784809,298.5297221
414.62570189999997,4.7232041360000006,270.7984037
471.20761110000007,5.062994957,351.62750389999997
507.0480041999999,5.2881340980000004,410.06704249999996
461.98040769999994,5.515400887,473.44116950000006
223.3955994,4.550172806,232.69578109999998
360.4108887,5.12346983,366.9213918
258.31649780000004,4.838798046,297.3627808
136.53230290000002,4.170703888,155.3615149
91.95987701,3.969182968,122.15910500000001
0.0,1.8522709609999999,0.0
0.0,1.972617984,0.0
0.0,1.881929994,0.0
0.0,1.898658037,0.0
0.0,2.292587042,0.0
28.90625,3.9515841010000003,118.8916753
66.04463196,3.853844881,101.64712270000001
75.00444794,3.53738308,56.29870448
23.09983063,3.122422934,21.11652385
60.62929153,3.475179911,49.26943294
337.6532898,4.968918799999999,328.4005313
236.8292999,4.633758068000001,250.86126959999999
115.37529750000002,3.980465889,124.2799772
69.7501297,3.814074993,95.06784734
-0.133333504,2.6888310910000004,0.0
0.0,1.7096949819999998,0.0
0.0,1.941843987,0.0
0.0,3.446686983,46.25632433
0.0,3.5040020939999996,52.4495159
26.39459991,3.7511711119999998,85.17811875
84.78309631,3.6173350810000002,66.24293078
141.8502045,3.786591053,90.66895247
411.2799988,5.100804806,361.15560669999996
1012.474976,7.587052822,1303.13678
1034.597046,7.312996864,1163.353602
1522.272949,8.346242905,1734.0675030000002
1212.615967,7.569134235,1293.763842
354.70251460000003,4.652808189,255.06357930000001
169.60749819999998,3.9735538960000003,122.9782997
67.65454865,3.061988115,18.29102181
165.1907959,4.488372803,219.54266280000002
837.4262085,5.677248955,521.4636464
685.6145019999999,5.449091911,454.47379670000004
738.4758911,5.383221149,436.02522310000006
571.8413696,4.876202106,306.1588453
580.4802246,5.009350777,338.30010239999996
669.4703979,5.64706707,512.3182732
714.3984985000001,5.900230885,591.8440711000001
645.5767212000001,5.7036919589999995,529.5492023
445.9529114,5.37929678,434.93829450000004
927.7028809000001,6.5499219889999996,825.6572227999999
1365.165039,7.425357818999999,1219.588397
1732.25,8.164045333999999,1625.291222
1564.1970210000002,8.152834892000001,1618.695733
1718.790039,8.731433868,1972.505836
1642.8120119999999,8.299991608,1706.1817600000002
1798.7910160000001,8.56344986,1867.262852
1315.864014,7.323329926,1168.448379
1796.2409670000002,8.194722176,1643.399272
1052.72998,7.234239101,1125.0191009999999
874.7238769999999,6.972974777,1003.869275
887.4561156999999,6.809204102000001,932.3628757000001
655.3425903,6.094292164,656.2604971
833.7011719,6.869427204,958.2766429
680.5374146,6.542106152000001,822.5598727999999
602.2017212000001,6.182673931,687.3675627
581.5587158,6.051579952000001,641.5265991
531.9498291,5.756259918,545.8282422
252.046402,4.857077122,301.6488629
176.5018005,4.483957767,218.6118003
97.29514313,4.043393135,131.0984908
185.9667053,4.4021120069999995,201.5625834
253.3889008,4.77726984,283.1084327
334.4837036,5.274110793999999,406.3046271
181.1620941,4.533380032,229.09875010000002
279.7297974,4.735291958,273.53342299999997
344.16540530000003,5.146573067,372.8409278
562.1400757,6.018984795,630.4138071000001
1163.88501,7.4064760210000005,1210.0083710000001
887.3547973999999,6.790608882999999,924.4493467
1254.119995,7.594822884,1307.214219
964.9390868999999,6.884081841,964.6489210000001
1155.6209720000002,7.575440884,1297.0579539999999
855.4777222000001,6.536901951,820.5012837
991.1564940999999,7.42105484,1217.400511
1255.404053,7.9684729579999996,1511.9944380000002
1046.1719970000001,6.943427086,990.7236851
1868.157959,8.690266609,1946.5533690000002
2042.7049559999998,9.05128479,2177.103412
2267.230957,9.756270408999999,2631.004086
1953.168945,9.422217369,2418.941038
1961.6540530000002,9.385471343999999,2394.8505579999996
1726.472046,8.55462265,1861.7829219999999
2030.66394,8.765908241,1994.313759
2116.4528809999997,9.097040176,2206.727595
2355.000977,9.419676781,2417.274843
2235.7109379999997,9.285394669,2329.3550960000002
2151.681885,9.060501099,2183.064497
2521.478027,10.19291019,2906.331632
1361.876953,8.148228645,1615.9891460000001
956.4431763,7.37069416,1191.999017
756.2866211,6.79430294,926.0181412999999
736.6392822,6.528553962999999,817.2054501
987.5720825,7.190419197000001,1104.064314
616.7495727999999,6.146111965,674.3978328
441.6476135,5.535883903999999,479.3820237
820.4741211,6.585483074,839.8363693
484.88879389999994,5.543314934,481.5469518
1513.0939939999998,8.166098595,1626.5005019999999
1991.655029,8.746612549,1982.0994
2387.5471190000003,9.541232109,2472.222651
3207.1521,11.33971024,3379.645856
3575.5900880000004,12.86285973,3596.404928
3517.851074,12.30222034,3561.3165369999997
3594.720947,12.67016029,3589.661236
3410.311035,11.77633953,3482.804366
3309.337891,11.21664047,3343.686065
3125.177979,10.61798954,3120.206082
2981.590088,10.57400036,3100.3445100000004
3275.5778809999997,11.11165047,3310.454134
2898.907959,10.65349007,3135.870973
2777.7028809999997,10.62666988,3124.066213
3498.922119,12.62407017,3587.238621
3332.666016,11.93673992,3511.768615
2983.830078,11.10647011,3308.752066
3356.5600590000004,11.74050045,3475.7010950000004
3485.301025,11.89206982,3504.160346
3470.391113,12.13026047,3540.768612
3489.625,12.49633026,3578.85665
3484.585938,12.49155998,3578.4956420000003
3244.00708,11.58635998,3442.434926
3257.4838870000003,11.47671032,3416.011264
3140.947021,11.32995987,3376.9122060000004
3422.944092,12.00354004,3522.4994039999997
3391.875,11.75004005,3477.61475
3570.693115,13.039879800000001,3600.0
3445.7929689999996,13.12664986,3600.0
3461.600098,14.22410965,3600.0
3461.3630369999996,14.43315029,3600.0
3461.7060549999997,15.34611034,3600.0
3462.794922,15.07956028,3600.0
3462.674072,15.52591991,3600.0
3465.250977,15.19495964,3600.0
3460.468018,13.39762974,3600.0
3456.352051,13.92518997,3600.0
3462.520996,15.19211006,3600.0
3462.3320310000004,16.61786079,3600.0
3462.705078,14.88226986,3600.0
3465.5979,14.80097961,3600.0
3449.5900880000004,13.29636002,3600.0
3459.4650880000004,12.72784996,3592.249943
3503.2319340000004,13.37553978,3600.0
3530.256104,13.36532021,3600.0
3580.025879,12.96677971,3597.812621
3395.0439450000003,12.34364033,3565.5547950000005
3502.751953,12.26206017,3556.9461909999995
3223.8120120000003,11.72414017,3472.380318
3290.371094,11.84214973,3495.241992
3225.216064,11.47813988,3416.370896
3425.797119,11.87714005,3501.539357
3588.955078,13.68019009,3600.0
3566.894043,14.28411007,3600.0
3564.264893,14.8759203,3600.0
3520.1130369999996,15.86913013,3600.0
3532.163086,15.35459042,3600.0
3553.1831049999996,14.00362968,3600.0
3569.262939,13.13325977,3600.0
3426.8701170000004,12.37642002,3568.716791
2381.730957,9.602420807,2519.058525
431.82449339999994,5.123497008999999,366.92833060000004
391.3778992,4.5255928039999995,227.436571
210.3675995,4.344057083,189.70118459999998
1233.725952,7.10275507,1062.924019
1195.0820310000001,7.123968124,1072.78503
3440.803955,12.12162018,3539.6084560000004
2973.681885,10.62903023,3125.112502
2838.533936,10.38881969,3011.1039809999997
3523.593018,13.15985966,3600.0
3591.5329590000006,14.00782967,3600.0
3201.971924,12.01562977,3524.359543
2490.393066,9.619517326,2531.906156
2295.143066,9.290138245,2332.455133
2581.5830079999996,10.15954971,2887.381574
3401.6298829999996,14.01589012,3600.0
3415.295898,12.75537968,3593.3126979999997
3308.3479,13.43292999,3600.0
3583.8469240000004,15.280420300000001,3600.0
3576.8630369999996,15.55510998,3600.0
3548.464111,15.87263966,3600.0
3353.1721190000003,13.41042042,3600.0
2325.356934,10.26974964,2948.736378
1426.6660160000001,7.347205162000001,1180.279016
2791.386963,10.68120956,3147.878945
2893.190918,11.38481045,3392.0364700000005
2677.381104,10.47142982,3052.056214
186.67550659999998,4.264482021,173.7429106
522.5729980000001,5.495730877000001,467.7726487
1943.660034,8.821209908,2029.4320739999998
51.79510117,4.258697987,172.59610469999998
1052.035034,8.020680428,1541.861703
3267.756104,11.57312965,3439.370292
1893.339966,8.556154251,1862.7333579999997
1912.1190190000002,8.80963707,2022.069576
1544.447998,7.912578106000001,1480.338205
1795.921997,8.498123169,1826.836359
1950.2089839999999,8.543413162,1854.831773
2621.145996,9.860049248,2701.968948
2034.1619870000002,8.75044632,1984.524562
1652.68103,8.278786659,1693.4571809999998
1519.178955,8.109904289,1593.548463
1905.574951,8.726254463,1969.235238
1925.8339839999999,8.716533661,1963.101092
700.8873291,6.100069046000001,658.2682394
40.94528961,3.3706541060000004,38.85168871
44.75793076,3.3192050460000004,34.36591036
87.49182129,3.935915947,116.0244031
39.61048889,3.4005041119999997,41.64841511
0.0,2.07466197,0.0
0.0,1.605581045,0.0
0.0,1.66813004,0.0
0.0,1.9947769640000002,0.0
0.0,1.588611007,0.0
0.0,1.7102429869999998,0.0
0.0,1.717340946,0.0
3.7409319880000003,3.933682919,115.61895679999999
10.53559971,3.266642094,30.22038749
6.185095787000001,3.109786034,20.47739093
0.0,1.979333043,0.0
0.0,1.967211008,0.0
0.0,2.88578701,0.0
9.18466568,3.070513964,18.65422436
31.91929054,3.480365992,49.8318306
112.6080017,4.296696186,180.16232549999998
2.655533075,3.230447054,27.622773300000002
41.49121094,3.874073029,105.09062970000001
0.0,2.7009160519999997,0.0
0.0,1.5325059890000001,0.0
0.0,2.77680397,0.0
0.0,2.43482399,0.0
0.0,2.032599926,0.0
0.0,1.554345965,0.0
0.0,2.170207977,0.0
0.0,3.3228480819999997,34.66960931
8.71787262,3.714268923,79.67101306
14.1717701,3.356101036,37.53986899
0.0,2.8931159969999998,0.0
0.0,3.74663496,84.48941983
4.495268822,3.5969889160000004,63.61530663
2.866802931,3.235213041,27.95283131
8.941523552,3.544986963,57.20044604
45.42840958,3.8785960669999997,105.8695581
-0.077133402,2.7496349810000003,0.0
0.0,1.805827975,0.0
0.0,1.7874979969999998,0.0
0.0,2.308969975,0.0
0.0,1.691777945,0.0
0.0,1.988842964,0.0
0.0,2.324949026,0.0
0.0,2.8312270639999997,0.0
0.0,3.281200886,31.3243434
0.0,3.39269495,40.90298431
0.0,2.277064085,0.0
0.0,1.38252604,0.0
0.0,2.53283596,0.0
0.0,1.565809011,0.0
0.0,1.8410489559999998,0.0
0.0,2.238924026,0.0
0.0,2.558381081,0.0
0.0,3.0716071130000002,18.701633899999997
0.0,3.1440019610000003,22.26698792
0.0,1.8441699740000002,0.0
0.0,1.807559013,0.0
0.0,1.710497975,0.0
0.0,1.7467119690000001,0.0
0.0,1.4509190319999998,0.0
0.0,1.499843955,0.0
0.0,2.1604030130000003,0.0
0.0,2.200257063,0.0
0.0,2.456933975,0.0
0.0,2.504967928,0.0
0.0,3.0360910889999997,17.25912019
0.0,2.406465054,0.0
0.0,2.369101048,0.0
0.0,2.105669022,0.0
0.0,1.84594202,0.0
0.0,2.363445044,0.0
0.0,1.365874052,0.0
0.0,1.3336310390000001,0.0
0.0,1.1127469540000001,0.0
0.0,1.040647984,0.0
0.0,1.430626035,0.0
0.0,1.089931965,0.0
0.0,0.8672686820000001,0.0
0.0,1.75216496,0.0
0.0,0.8145112990000001,0.0
0.0,0.941823483,0.0
0.0,1.169020057,0.0
0.0,1.504943013,0.0
0.0,1.36127305,0.0
0.0,2.941246033,0.0
0.0,2.55548811,0.0
0.0,1.805670977,0.0
0.0,1.7769750359999998,0.0
0.0,1.455729008,0.0
0.0,0.8132255079999999,0.0
0.0,1.0933870079999999,0.0
0.0,0.954787314,0.0
0.0,1.282632947,0.0
0.0,1.039008021,0.0
0.0,0.587068021,0.0
0.0,1.064726949,0.0
0.0,2.56406498,0.0
0.0,2.1355040069999998,0.0
0.0,2.728336096,0.0
0.0,2.0399498940000003,0.0
0.0,1.80785799,0.0
0.0,1.000856996,0.0
0.0,0.998690128,0.0
0.0,0.632662296,0.0
0.0,1.066161036,0.0
0.0,1.483937025,0.0
0.0,1.245656013,0.0
0.0,1.012436032,0.0
0.0,1.048213005,0.0
0.0,0.80247879,0.0
0.0,1.001263022,0.0
0.0,1.063634038,0.0
0.0,1.266139984,0.0
0.0,0.763347089,0.0
0.0,0.604696214,0.0
0.0,1.503304005,0.0
0.0,1.4857339859999998,0.0
0.0,0.933843613,0.0
0.0,0.362532288,0.0
0.0,0.338692307,0.0
0.0,0.37798830899999997,0.0
0.0,0.677229524,0.0
0.0,1.062132955,0.0
0.0,1.380854964,0.0
0.0,1.659870028,0.0
0.0,2.105393887,0.0
0.0,3.193538904,25.18982953
0.0,3.336720943,35.84554969
0.0,3.37766099,39.49537753
77.46264648,3.87319994,104.9406489
43.45001984,3.5683479310000004,60.02868343
0.0,2.332618952,0.0
0.0,2.871608019,0.0
0.0,3.4001269339999998,41.61218696
0.0,2.360754967,0.0
0.0,1.431435943,0.0
0.0,0.8015908,0.0
0.0,0.49728739299999997,0.0
0.0,1.0853320359999998,0.0
0.0,0.458208799,0.0
0.0,0.444958389,0.0
0.0,0.6523177029999999,0.0
0.0,1.1064380409999999,0.0
0.0,1.604495049,0.0
0.0,2.227293968,0.0
0.0,1.9286760090000001,0.0
0.0,1.134840965,0.0
0.0,1.865239024,0.0
0.0,1.229500055,0.0
0.0,0.283417493,0.0
0.0,0.477555186,0.0
0.0,0.664441884,0.0
0.0,0.7105718259999999,0.0
0.0,0.829382002,0.0
0.0,1.182327986,0.0
0.0,1.240507007,0.0
0.0,1.253975034,0.0
0.0,2.1364851000000002,0.0
0.0,3.518287897,54.07500025
0.0,2.309875965,0.0
0.0,1.8367209430000002,0.0
0.0,1.243332028,0.0
0.0,1.34810698,0.0
0.0,1.763713956,0.0
0.0,1.964267969,0.0
0.0,2.258177996,0.0
0.0,2.1302280430000002,0.0
0.0,1.865301013,0.0
0.0,1.5401910540000001,0.0
0.0,1.621924996,0.0
0.0,2.8418970110000004,0.0
0.0,3.130019903,21.51305092
3.197398901,3.781639099,89.88922567
0.0,2.58791399,0.0
0.0,2.360882998,0.0
0.0,1.906823039,0.0
0.0,1.8159129619999999,0.0
0.0,1.746065021,0.0
0.0,1.877537012,0.0
0.0,1.821215987,0.0
0.0,1.99970901,0.0
0.0,1.6547299619999998,0.0
0.0,2.260071993,0.0
0.0,2.1507589819999997,0.0
0.0,2.202050924,0.0
0.0,2.353863955,0.0
0.0,2.774919033,0.0
0.0,3.308094025,33.45276303
28.3339901,3.7699019910000002,88.05678975
2.438333035,3.1426029210000004,22.19014089
129.3462982,4.302762985,181.3774546
150.3249969,4.272459984,175.32759
103.7266998,3.8916258810000004,108.1317652
74.54637146,3.7229750160000004,80.95063036
0.0,2.609378099,0.0
0.0,2.9165880680000003,0.0
3.9113349910000004,3.5415799619999997,56.79526718
-0.718266189,3.179411888,24.31627047
0.0,2.955085993,0.0
0.0,2.520427942,0.0
0.0,2.071997881,0.0
0.0,2.9632050989999996,0.0
0.0,3.28371191,31.51817697
0.0,3.243912935,28.56469553
0.0,3.0591750139999996,18.17373505
0.0,2.578670979,0.0
0.0,1.9828089480000002,0.0
0.0,2.110574007,0.0
0.0,2.4383580680000003,0.0
0.0,1.114542961,0.0
0.0,0.768194079,0.0
0.0,0.863645494,0.0
0.0,1.03729105,0.0
0.0,1.3538730140000002,0.0
0.0,2.233217955,0.0
0.0,2.439754009,0.0
0.0,1.776448011,0.0
0.0,2.2353920940000003,0.0
0.0,2.491942883,0.0
0.0,2.985337973,0.0
0.0,3.089102983,19.486442800000003
27.831499100000002,3.4457828999999998,46.162844299999996
29.39323997,3.34565711,36.61933455
32.93875885,3.32089591,34.50660395
66.44072723,3.608206987,65.05588276
16.37063026,3.1289830210000003,21.45838624
77.11858368,3.6157310010000003,66.03336527
80.93897247,3.684740067,75.42119883
29.40475082,3.157267094,23.011182100000003
0.0,1.888954997,0.0
0.0,1.271118999,0.0
0.0,1.920204997,0.0
0.0,2.222754002,0.0
0.0,1.57229197,0.0
0.0,2.75228405,0.0
85.51513672,3.7688159939999997,87.88835446
20.80369949,3.135134935,21.78523399
2.33373189,3.711865902,79.31995385
0.0,3.757260084,86.1077495
0.0,3.141976118,22.15581323
94.0220871,4.12686491,146.91947439999998
30.97987938,3.06980896,18.62374999
91.17951202,3.746562004,84.47837021
188.92590330000002,4.422275066,205.7266916
251.6678925,4.638681889,251.94518190000002
273.5826111,4.746982098,276.18784689999995
289.876709,4.987432003,332.9180522
344.8156128,5.25894022,402.253172
138.21980290000002,4.161336899,153.5498264
124.47930149999999,3.98665309,125.4516444
108.3647003,3.949749947,118.5539952
69.35785675,3.655424118,71.34003374
113.85019679999999,3.908744097,111.1450778
229.20779419999997,4.7680068019999995,280.9852128
280.4401855,4.930747986,319.16715370000003
410.3721008,5.566596985,488.36330610000005
619.3422241000001,6.1990017889999995,693.2058105000001
730.7617798,6.37594223,758.3125302
801.5582886,6.748557091,906.7046625
813.5178833,6.768345833,915.0289392000001
962.5770264,7.0797491070000005,1052.2965789999998
